Fecha y Hora,Presión
(año/mes/día hora:minuto:segundo),(PSI)
2015/02/11 10:28:30,0.0
2015/02/11 10:28:40,0.0
2015/02/11 10:28:51,0.0
2015/02/11 10:29:01,0.0
2015/02/11 10:29:12,0.0
2015/02/11 10:29:22,0.0
2015/02/11 10:29:33,0.0
2015/02/11 10:29:44,0.0
2015/02/11 10:29:54,0.0
2015/02/11 10:30:05,0.0
2015/02/11 10:30:15,0.0
2015/02/11 10:30:26,0.0
2015/02/11 10:30:36,0.0
2015/02/11 10:30:47,0.0
2015/02/11 10:30:57,0.0
2015/02/11 10:31:08,0.0
2015/02/11 10:31:19,0.0
2015/02/11 10:31:29,0.0
2015/02/11 10:31:40,0.0
2015/02/11 10:31:50,0.0
2015/02/11 10:32:01,0.0
2015/02/11 10:32:12,0.0
2015/02/11 10:32:22,0.0
2015/02/11 10:32:33,0.0
2015/02/11 10:32:43,0.0
2015/02/11 10:32:54,0.0
2015/02/11 10:33:04,0.0
2015/02/11 10:33:15,0.0
2015/02/11 10:33:25,0.0
2015/02/11 10:33:36,0.0
2015/02/11 10:33:47,0.0
2015/02/11 10:33:57,0.0
2015/02/11 10:34:08,0.0
2015/02/11 10:34:18,0.0
2015/02/11 10:34:29,0.0
2015/02/11 10:34:39,0.0
2015/02/11 10:34:50,0.0
2015/02/11 10:35:01,0.0
2015/02/11 10:35:11,0.0
2015/02/11 10:35:22,0.0
2015/02/11 10:35:32,0.0
2015/02/11 10:35:43,0.0
2015/02/11 10:35:53,0.0
2015/02/11 10:36:04,0.0
2015/02/11 10:36:15,0.0
2015/02/11 10:36:25,0.0
2015/02/11 10:36:36,0.0
2015/02/11 10:36:46,0.0
2015/02/11 10:36:57,0.0
2015/02/11 10:37:07,0.0
2015/02/11 10:37:18,0.0
2015/02/11 10:37:28,0.0
2015/02/11 10:37:39,0.0
2015/02/11 10:37:50,0.0
2015/02/11 10:38:00,0.0
2015/02/11 10:38:11,0.0
2015/02/11 10:38:21,0.0
2015/02/11 10:38:32,0.0
2015/02/11 10:38:42,0.0
2015/02/11 10:38:53,0.0
2015/02/11 10:39:04,0.0
2015/02/11 10:39:14,0.0
2015/02/11 10:39:25,0.0
2015/02/11 10:39:35,0.0
2015/02/11 10:39:46,0.0
2015/02/11 10:39:56,0.0
2015/02/11 10:40:07,0.0
2015/02/11 10:40:17,0.0
2015/02/11 10:40:28,0.0
2015/02/11 10:40:39,0.0
2015/02/11 10:40:49,0.0
2015/02/11 10:41:00,0.0
2015/02/11 10:41:10,0.0
2015/02/11 10:41:21,0.0
2015/02/11 10:41:31,0.0
2015/02/11 10:41:42,0.0
2015/02/11 10:41:53,0.0
2015/02/11 10:42:03,0.0
2015/02/11 10:42:14,0.0
2015/02/11 10:42:24,0.0
2015/02/11 10:42:35,0.0
2015/02/11 10:42:45,0.0
2015/02/11 10:42:56,0.0
2015/02/11 10:43:07,0.0
2015/02/11 10:43:17,0.0
2015/02/11 10:43:28,0.0
2015/02/11 10:43:38,0.0
2015/02/11 10:43:49,0.0
2015/02/11 10:43:59,0.0
2015/02/11 10:44:10,0.0
2015/02/11 10:44:20,0.0
2015/02/11 10:44:31,0.0
2015/02/11 10:44:42,0.0
2015/02/11 10:44:52,0.0
2015/02/11 10:45:03,0.0
2015/02/11 10:45:13,0.0
2015/02/11 10:45:24,0.0
2015/02/11 10:45:35,0.0
2015/02/11 10:45:45,0.0
2015/02/11 10:45:56,0.0
2015/02/11 10:46:06,0.0
2015/02/11 10:46:17,0.0
2015/02/11 10:46:28,0.0
2015/02/11 10:46:38,0.0
2015/02/11 10:46:49,0.0
2015/02/11 10:46:59,0.0
2015/02/11 10:47:10,0.0
2015/02/11 10:47:20,0.0
2015/02/11 10:47:31,0.0
2015/02/11 10:47:41,0.0
2015/02/11 10:47:52,0.0
2015/02/11 10:48:03,0.0
2015/02/11 10:48:13,0.0
2015/02/11 10:48:24,0.0
2015/02/11 10:48:34,0.0
2015/02/11 10:48:45,0.0
2015/02/11 10:48:55,0.0
2015/02/11 10:49:06,0.0
2015/02/11 10:49:17,0.0
2015/02/11 10:49:27,0.0
2015/02/11 10:49:38,0.0
2015/02/11 10:49:48,0.0
2015/02/11 10:49:59,0.0
2015/02/11 10:50:09,0.0
2015/02/11 10:50:20,0.0
2015/02/11 10:50:31,0.0
2015/02/11 10:50:41,0.0
2015/02/11 10:50:52,0.0
2015/02/11 10:51:02,0.0
2015/02/11 10:51:13,0.0
2015/02/11 10:51:23,0.0
2015/02/11 10:51:34,0.0
2015/02/11 10:51:44,0.0
2015/02/11 10:51:55,0.0
2015/02/11 10:52:06,0.0
2015/02/11 10:52:16,0.0
2015/02/11 10:52:27,0.0
2015/02/11 10:52:37,0.0
2015/02/11 10:52:48,0.0
2015/02/11 10:52:58,0.0
2015/02/11 10:53:09,0.0
2015/02/11 10:53:20,0.0
2015/02/11 10:53:30,0.0
2015/02/11 10:53:41,0.0
2015/02/11 10:53:51,0.0
2015/02/11 10:54:02,0.0
2015/02/11 10:54:13,0.0
2015/02/11 10:54:23,0.0
2015/02/11 10:54:34,0.0
2015/02/11 10:54:44,0.0
2015/02/11 10:54:55,0.0
2015/02/11 10:55:05,0.0
2015/02/11 10:55:16,0.0
2015/02/11 10:55:26,0.0
2015/02/11 10:55:37,0.0
2015/02/11 10:55:48,0.0
2015/02/11 10:55:58,0.0
2015/02/11 10:56:09,0.0
2015/02/11 10:56:19,0.0
2015/02/11 10:56:30,0.0
2015/02/11 10:56:40,0.0
2015/02/11 10:56:51,0.0
2015/02/11 10:57:02,0.0
2015/02/11 10:57:12,0.0
2015/02/11 10:57:23,0.0
2015/02/11 10:57:33,0.0
2015/02/11 10:57:44,0.0
2015/02/11 10:57:54,0.0
2015/02/11 10:58:05,0.0
2015/02/11 10:58:16,0.0
2015/02/11 10:58:26,0.0
2015/02/11 10:58:37,0.0
2015/02/11 10:58:47,0.0
2015/02/11 10:58:58,0.0
2015/02/11 10:59:08,0.0
2015/02/11 10:59:19,0.0
2015/02/11 10:59:29,0.0
2015/02/11 10:59:40,0.0
2015/02/11 10:59:51,0.0
2015/02/11 11:00:01,0.0
2015/02/11 11:00:12,0.0
2015/02/11 11:00:22,0.0
2015/02/11 11:00:33,0.0
2015/02/11 11:00:43,0.0
2015/02/11 11:00:54,0.0
2015/02/11 11:01:05,0.0
2015/02/11 11:01:15,0.0
2015/02/11 11:01:26,0.0
2015/02/11 11:01:36,0.0
2015/02/11 11:01:47,0.0
2015/02/11 11:01:57,0.0
2015/02/11 11:02:08,0.0
2015/02/11 11:02:19,0.0
2015/02/11 11:02:29,0.0
2015/02/11 11:02:40,0.0
2015/02/11 11:02:50,0.0
2015/02/11 11:03:01,0.0
2015/02/11 11:03:11,0.0
2015/02/11 11:03:22,0.0
2015/02/11 11:03:32,0.0
2015/02/11 11:03:43,0.0
2015/02/11 11:03:54,0.0
2015/02/11 11:04:04,0.0
2015/02/11 11:04:15,0.0
2015/02/11 11:04:25,0.0
2015/02/11 11:04:36,0.0
2015/02/11 11:04:47,0.0
2015/02/11 11:04:57,0.0
2015/02/11 11:05:08,0.0
2015/02/11 11:05:18,0.0
2015/02/11 11:05:29,0.0
2015/02/11 11:05:40,0.0
2015/02/11 11:05:50,0.0
2015/02/11 11:06:01,0.0
2015/02/11 11:06:11,0.0
2015/02/11 11:06:22,0.0
2015/02/11 11:06:32,0.0
2015/02/11 11:06:43,0.0
2015/02/11 11:06:53,0.0
2015/02/11 11:07:04,0.0
2015/02/11 11:07:15,0.0
2015/02/11 11:07:25,0.0
2015/02/11 11:07:36,0.0
2015/02/11 11:07:46,0.0
2015/02/11 11:07:57,0.0
2015/02/11 11:08:07,0.0
2015/02/11 11:08:18,0.0
2015/02/11 11:08:29,0.0
2015/02/11 11:08:39,0.0
2015/02/11 11:08:50,0.0
2015/02/11 11:09:00,0.0
2015/02/11 11:09:11,0.0
2015/02/11 11:09:21,0.0
2015/02/11 11:09:32,0.0
2015/02/11 11:09:43,0.0
2015/02/11 11:09:53,0.0
2015/02/11 11:10:04,0.0
2015/02/11 11:10:14,0.0
2015/02/11 11:10:25,0.0
2015/02/11 11:10:35,0.0
2015/02/11 11:10:46,0.0
2015/02/11 11:10:56,0.0
2015/02/11 11:11:07,0.0
2015/02/11 11:11:18,0.0
2015/02/11 11:11:28,0.0
2015/02/11 11:11:39,0.0
2015/02/11 11:11:49,0.0
2015/02/11 11:12:00,0.0
2015/02/11 11:12:10,0.0
2015/02/11 11:12:21,0.0
2015/02/11 11:12:32,0.0
2015/02/11 11:12:42,0.0
2015/02/11 11:12:53,0.0
2015/02/11 11:13:03,0.0
2015/02/11 11:13:14,0.0
2015/02/11 11:13:24,0.0
2015/02/11 11:13:35,0.0
2015/02/11 11:13:46,0.0
2015/02/11 11:13:56,0.0
2015/02/11 11:14:07,0.0
2015/02/11 11:14:17,0.0
2015/02/11 11:14:28,0.0
2015/02/11 11:14:38,0.0
2015/02/11 11:14:49,0.0
2015/02/11 11:14:59,0.0
2015/02/11 11:15:10,0.0
2015/02/11 11:15:21,0.0
2015/02/11 11:15:31,0.0
2015/02/11 11:15:42,0.0
2015/02/11 11:15:52,0.0
2015/02/11 11:16:03,0.0
2015/02/11 11:16:14,0.0
2015/02/11 11:16:24,0.0
2015/02/11 11:16:35,0.0
2015/02/11 11:16:45,0.0
2015/02/11 11:16:56,0.0
2015/02/11 11:17:06,0.0
2015/02/11 11:17:17,0.0
2015/02/11 11:17:28,0.0
2015/02/11 11:17:38,0.0
2015/02/11 11:17:49,0.0
2015/02/11 11:17:59,0.0
2015/02/11 11:18:10,0.0
2015/02/11 11:18:20,0.0
2015/02/11 11:18:31,0.0
2015/02/11 11:18:41,0.0
2015/02/11 11:18:52,0.0
2015/02/11 11:19:03,0.0
2015/02/11 11:19:13,0.0
2015/02/11 11:19:24,0.0
2015/02/11 11:19:34,0.0
2015/02/11 11:19:45,0.0
2015/02/11 11:19:55,0.0
2015/02/11 11:20:06,0.0
2015/02/11 11:20:17,0.0
2015/02/11 11:20:27,0.0
2015/02/11 11:20:38,0.0
2015/02/11 11:20:48,0.0
2015/02/11 11:20:59,0.0
2015/02/11 11:21:09,0.0
2015/02/11 11:21:20,0.0
2015/02/11 11:21:31,0.0
2015/02/11 11:21:41,0.0
2015/02/11 11:21:52,0.0
2015/02/11 11:22:02,0.0
2015/02/11 11:22:13,0.0
2015/02/11 11:22:23,0.0
2015/02/11 11:22:34,0.0
2015/02/11 11:22:45,0.0
2015/02/11 11:22:55,0.0
2015/02/11 11:23:06,0.0
2015/02/11 11:23:16,0.0
2015/02/11 11:23:27,0.0
2015/02/11 11:23:38,0.0
2015/02/11 11:23:48,0.0
2015/02/11 11:23:59,0.0
2015/02/11 11:24:09,0.0
2015/02/11 11:24:20,0.0
2015/02/11 11:24:31,0.0
2015/02/11 11:24:41,0.0
2015/02/11 11:24:52,0.0
2015/02/11 11:25:02,0.0
2015/02/11 11:25:13,0.0
2015/02/11 11:25:23,0.0
2015/02/11 11:25:34,0.0
2015/02/11 11:25:44,0.0
2015/02/11 11:25:55,0.0
2015/02/11 11:26:06,0.0
2015/02/11 11:26:16,0.0
2015/02/11 11:26:27,0.0
2015/02/11 11:26:37,0.0
2015/02/11 11:26:48,0.0
2015/02/11 11:26:58,0.0
2015/02/11 11:27:09,0.0
2015/02/11 11:27:20,0.0
2015/02/11 11:27:30,0.0
2015/02/11 11:27:41,0.0
2015/02/11 11:27:51,0.0
2015/02/11 11:28:02,0.0
2015/02/11 11:28:12,0.0
2015/02/11 11:28:23,0.0
2015/02/11 11:28:34,0.0
2015/02/11 11:28:44,0.0
2015/02/11 11:28:55,0.0
2015/02/11 11:29:05,0.0
2015/02/11 11:29:16,0.0
2015/02/11 11:29:26,0.0
2015/02/11 11:29:37,0.0
2015/02/11 11:29:48,0.0
2015/02/11 11:29:58,0.0
2015/02/11 11:30:09,0.0
2015/02/11 11:30:19,0.0
2015/02/11 11:30:30,0.0
2015/02/11 11:30:40,0.0
2015/02/11 11:30:51,0.0
2015/02/11 11:31:01,0.0
2015/02/11 11:31:12,0.0
2015/02/11 11:31:23,0.0
2015/02/11 11:31:33,0.0
2015/02/11 11:31:44,0.0
2015/02/11 11:31:54,0.0
2015/02/11 11:32:05,0.0
2015/02/11 11:32:16,0.0
2015/02/11 11:32:26,0.0
2015/02/11 11:32:37,0.0
2015/02/11 11:32:47,0.0
2015/02/11 11:32:58,0.0
2015/02/11 11:33:08,0.0
2015/02/11 11:33:19,0.0
2015/02/11 11:33:30,0.0
2015/02/11 11:33:40,0.0
2015/02/11 11:33:51,0.0
2015/02/11 11:34:01,0.0
2015/02/11 11:34:12,0.0
2015/02/11 11:34:22,0.0
2015/02/11 11:34:33,0.0
2015/02/11 11:34:44,0.0
2015/02/11 11:34:54,0.0
2015/02/11 11:35:05,0.0
2015/02/11 11:35:15,0.0
2015/02/11 11:35:26,0.0
2015/02/11 11:35:36,0.0
2015/02/11 11:35:47,0.0
2015/02/11 11:35:57,0.0
2015/02/11 11:36:08,0.0
2015/02/11 11:36:19,0.0
2015/02/11 11:36:29,0.0
2015/02/11 11:36:40,0.0
2015/02/11 11:36:50,0.0
2015/02/11 11:37:01,0.0
2015/02/11 11:37:12,0.0
2015/02/11 11:37:22,0.0
2015/02/11 11:37:33,0.0
2015/02/11 11:37:43,0.0
2015/02/11 11:37:54,0.0
2015/02/11 11:38:04,0.0
2015/02/11 11:38:15,0.0
2015/02/11 11:38:26,0.0
2015/02/11 11:38:36,0.0
2015/02/11 11:38:47,0.0
2015/02/11 11:38:57,0.0
2015/02/11 11:39:08,0.0
2015/02/11 11:39:18,0.0
2015/02/11 11:39:29,0.0
2015/02/11 11:39:40,0.0
2015/02/11 11:39:50,0.0
2015/02/11 11:40:01,0.0
2015/02/11 11:40:11,0.0
2015/02/11 11:40:22,0.0
2015/02/11 11:40:32,0.0
2015/02/11 11:40:43,0.0
2015/02/11 11:40:54,0.0
2015/02/11 11:41:04,0.0
2015/02/11 11:41:15,0.0
2015/02/11 11:41:25,0.0
2015/02/11 11:41:36,0.0
2015/02/11 11:41:46,0.0
2015/02/11 11:41:57,0.0
2015/02/11 11:42:07,0.0
2015/02/11 11:42:18,0.0
2015/02/11 11:42:29,0.0
2015/02/11 11:42:39,0.0
2015/02/11 11:42:50,0.0
2015/02/11 11:43:01,0.0
2015/02/11 11:43:11,0.0
2015/02/11 11:43:22,0.0
2015/02/11 11:43:32,0.0
2015/02/11 11:43:43,0.0
2015/02/11 11:43:53,0.0
2015/02/11 11:44:04,0.0
2015/02/11 11:44:15,0.0
2015/02/11 11:44:25,0.0
2015/02/11 11:44:36,0.0
2015/02/11 11:44:46,0.0
2015/02/11 11:44:57,0.0
2015/02/11 11:45:07,0.0
2015/02/11 11:45:18,0.0
2015/02/11 11:45:29,0.0
2015/02/11 11:45:39,0.0
2015/02/11 11:45:50,0.0
2015/02/11 11:46:00,0.0
2015/02/11 11:46:11,0.0
2015/02/11 11:46:21,0.0
2015/02/11 11:46:32,0.0
2015/02/11 11:46:43,0.0
2015/02/11 11:46:53,0.0
2015/02/11 11:47:04,0.0
2015/02/11 11:47:14,0.0
2015/02/11 11:47:25,0.0
2015/02/11 11:47:35,0.0
2015/02/11 11:47:46,0.0
2015/02/11 11:47:57,0.0
2015/02/11 11:48:07,0.0
2015/02/11 11:48:18,0.0
2015/02/11 11:48:28,0.0
2015/02/11 11:48:39,0.0
2015/02/11 11:48:49,0.0
2015/02/11 11:49:00,0.0
2015/02/11 11:49:11,0.0
2015/02/11 11:49:21,0.0
2015/02/11 11:49:32,0.0
2015/02/11 11:49:42,0.0
2015/02/11 11:49:53,0.0
2015/02/11 11:50:03,0.0
2015/02/11 11:50:14,0.0
2015/02/11 11:50:24,0.0
2015/02/11 11:50:35,0.0
2015/02/11 11:50:46,0.0
2015/02/11 11:50:56,0.0
2015/02/11 11:51:07,0.0
2015/02/11 11:51:17,0.0
2015/02/11 11:51:28,0.0
2015/02/11 11:51:38,0.0
2015/02/11 11:51:49,0.0
2015/02/11 11:52:00,0.0
2015/02/11 11:52:10,0.0
2015/02/11 11:52:21,0.0
2015/02/11 11:52:31,0.0
2015/02/11 11:52:42,0.0
2015/02/11 11:52:52,0.0
2015/02/11 11:53:03,0.0
2015/02/11 11:53:14,0.0
2015/02/11 11:53:24,0.0
2015/02/11 11:53:35,0.0
2015/02/11 11:53:45,0.0
2015/02/11 11:53:56,0.0
2015/02/11 11:54:06,0.0
2015/02/11 11:54:17,0.0
2015/02/11 11:54:28,0.0
2015/02/11 11:54:38,0.0
2015/02/11 11:54:49,0.0
2015/02/11 11:54:59,0.0
2015/02/11 11:55:10,0.0
2015/02/11 11:55:20,0.0
2015/02/11 11:55:31,0.0
2015/02/11 11:55:42,0.0
2015/02/11 11:55:52,0.0
2015/02/11 11:56:03,0.0
2015/02/11 11:56:13,0.0
2015/02/11 11:56:24,0.0
2015/02/11 11:56:34,0.0
2015/02/11 11:56:45,0.0
2015/02/11 11:56:56,0.0
2015/02/11 11:57:06,0.0
2015/02/11 11:57:17,0.0
2015/02/11 11:57:27,0.0
2015/02/11 11:57:38,0.0
2015/02/11 11:57:48,0.0
2015/02/11 11:57:59,0.0
2015/02/11 11:58:10,0.0
2015/02/11 11:58:20,0.0
2015/02/11 11:58:31,0.0
2015/02/11 11:58:41,0.0
2015/02/11 11:58:52,0.0
2015/02/11 11:59:03,0.0
2015/02/11 11:59:13,0.0
2015/02/11 11:59:24,0.0
2015/02/11 11:59:34,0.0
2015/02/11 11:59:45,0.0
2015/02/11 11:59:55,0.0
2015/02/11 12:00:06,0.0
2015/02/11 12:00:17,0.0
2015/02/11 12:00:27,0.0
2015/02/11 12:00:38,0.0
2015/02/11 12:00:48,0.0
2015/02/11 12:00:59,0.0
2015/02/11 12:01:10,0.0
2015/02/11 12:01:20,0.0
2015/02/11 12:01:31,0.0
2015/02/11 12:01:41,0.0
2015/02/11 12:01:52,0.0
2015/02/11 12:02:03,0.0
2015/02/11 12:02:13,0.0
2015/02/11 12:02:24,0.0
2015/02/11 12:02:34,0.0
2015/02/11 12:02:45,0.0
2015/02/11 12:02:55,0.0
2015/02/11 12:03:06,0.0
2015/02/11 12:03:17,0.0
2015/02/11 12:03:27,0.0
2015/02/11 12:03:38,0.0
2015/02/11 12:03:48,0.0
2015/02/11 12:03:59,0.0
2015/02/11 12:04:09,0.0
2015/02/11 12:04:20,0.0
2015/02/11 12:04:31,0.0
2015/02/11 12:04:41,0.0
2015/02/11 12:04:52,0.0
2015/02/11 12:05:02,0.0
2015/02/11 12:05:13,0.0
2015/02/11 12:05:23,0.0
2015/02/11 12:05:34,0.0
2015/02/11 12:05:45,0.0
2015/02/11 12:05:55,0.0
2015/02/11 12:06:06,0.0
2015/02/11 12:06:16,0.0
2015/02/11 12:06:27,0.0
2015/02/11 12:06:37,0.0
2015/02/11 12:06:48,0.0
2015/02/11 12:06:59,0.0
2015/02/11 12:07:09,0.0
2015/02/11 12:07:20,0.0
2015/02/11 12:07:30,0.0
2015/02/11 12:07:41,0.0
2015/02/11 12:07:51,0.0
2015/02/11 12:08:02,0.0
2015/02/11 12:08:13,0.0
2015/02/11 12:08:23,0.0
2015/02/11 12:08:34,0.0
2015/02/11 12:08:44,0.0
2015/02/11 12:08:55,0.0
2015/02/11 12:09:05,0.0
2015/02/11 12:09:16,0.0
2015/02/11 12:09:27,0.0
2015/02/11 12:09:37,0.0
2015/02/11 12:09:48,0.0
2015/02/11 12:09:58,0.0
2015/02/11 12:10:09,0.0
2015/02/11 12:10:19,0.0
2015/02/11 12:10:30,0.0
2015/02/11 12:10:41,0.0
2015/02/11 12:10:51,0.0
2015/02/11 12:11:02,0.0
2015/02/11 12:11:12,0.0
2015/02/11 12:11:23,0.0
2015/02/11 12:11:33,0.0
2015/02/11 12:11:44,0.0
2015/02/11 12:11:55,0.0
2015/02/11 12:12:05,0.0
2015/02/11 12:12:16,0.0
2015/02/11 12:12:26,0.0
2015/02/11 12:12:37,0.0
2015/02/11 12:12:47,0.0
2015/02/11 12:12:58,0.0
2015/02/11 12:13:09,0.0
2015/02/11 12:13:19,0.0
2015/02/11 12:13:30,0.0
2015/02/11 12:13:40,0.0
2015/02/11 12:13:51,0.0
2015/02/11 12:14:01,0.0
2015/02/11 12:14:12,0.0
2015/02/11 12:14:23,0.0
2015/02/11 12:14:33,0.0
2015/02/11 12:14:44,0.0
2015/02/11 12:14:54,0.0
2015/02/11 12:15:05,0.0
2015/02/11 12:15:16,0.0
2015/02/11 12:15:26,0.0
2015/02/11 12:15:37,0.0
2015/02/11 12:15:47,0.0
2015/02/11 12:15:58,0.0
2015/02/11 12:16:08,0.0
2015/02/11 12:16:19,0.0
2015/02/11 12:16:30,0.0
2015/02/11 12:16:40,0.0
2015/02/11 12:16:51,0.0
2015/02/11 12:17:01,0.0
2015/02/11 12:17:12,0.0
2015/02/11 12:17:22,0.0
2015/02/11 12:17:33,0.0
2015/02/11 12:17:44,0.0
2015/02/11 12:17:54,0.0
2015/02/11 12:18:05,0.0
2015/02/11 12:18:15,0.0
2015/02/11 12:18:26,0.0
2015/02/11 12:18:36,0.0
2015/02/11 12:18:47,0.0
2015/02/11 12:18:58,0.0
2015/02/11 12:19:08,0.0
2015/02/11 12:19:19,0.0
2015/02/11 12:19:29,0.0
2015/02/11 12:19:40,0.0
2015/02/11 12:19:51,0.0
2015/02/11 12:20:01,0.0
2015/02/11 12:20:12,0.0
2015/02/11 12:20:23,0.0
2015/02/11 12:20:33,0.0
2015/02/11 12:20:44,0.0
2015/02/11 12:20:54,0.0
2015/02/11 12:21:05,0.0
2015/02/11 12:21:16,0.0
2015/02/11 12:21:26,0.0
2015/02/11 12:21:37,0.0
2015/02/11 12:21:47,0.0
2015/02/11 12:21:58,0.0
2015/02/11 12:22:08,0.0
2015/02/11 12:22:19,0.0
2015/02/11 12:22:30,0.0
2015/02/11 12:22:40,0.0
2015/02/11 12:22:51,0.0
2015/02/11 12:23:01,0.0
2015/02/11 12:23:12,0.0
2015/02/11 12:23:22,0.0
2015/02/11 12:23:33,0.0
2015/02/11 12:23:44,0.0
2015/02/11 12:23:54,0.0
2015/02/11 12:24:05,0.0
2015/02/11 12:24:15,0.0
2015/02/11 12:24:26,0.0
2015/02/11 12:24:36,0.0
2015/02/11 12:24:47,0.0
2015/02/11 12:24:58,0.0
2015/02/11 12:25:08,0.0
2015/02/11 12:25:19,0.0
2015/02/11 12:25:29,0.0
2015/02/11 12:25:40,0.0
2015/02/11 12:25:50,0.0
2015/02/11 12:26:01,0.0
2015/02/11 12:26:12,0.0
2015/02/11 12:26:22,0.0
2015/02/11 12:26:33,0.0
2015/02/11 12:26:43,0.0
2015/02/11 12:26:54,0.0
2015/02/11 12:27:05,0.0
2015/02/11 12:27:15,0.0
2015/02/11 12:27:26,0.0
2015/02/11 12:27:36,0.0
2015/02/11 12:27:47,0.0
2015/02/11 12:27:57,0.0
2015/02/11 12:28:08,0.0
2015/02/11 12:28:19,0.0
2015/02/11 12:28:29,0.0
2015/02/11 12:28:40,0.0
2015/02/11 12:28:50,0.0
2015/02/11 12:29:01,0.0
2015/02/11 12:29:11,0.0
2015/02/11 12:29:22,0.0
2015/02/11 12:29:33,0.0
2015/02/11 12:29:43,0.0
2015/02/11 12:29:54,0.0
2015/02/11 12:30:04,0.0
2015/02/11 12:30:15,0.0
2015/02/11 12:30:25,0.0
2015/02/11 12:30:36,0.0
2015/02/11 12:30:47,0.0
2015/02/11 12:30:57,0.0
2015/02/11 12:31:08,0.0
2015/02/11 12:31:18,0.0
2015/02/11 12:31:29,0.0
2015/02/11 12:31:40,0.0
2015/02/11 12:31:50,0.0
2015/02/11 12:32:01,0.0
2015/02/11 12:32:11,0.0
2015/02/11 12:32:22,0.0
2015/02/11 12:32:32,0.0
2015/02/11 12:32:43,0.0
2015/02/11 12:32:54,0.0
2015/02/11 12:33:04,0.0
2015/02/11 12:33:15,0.0
2015/02/11 12:33:25,0.0
2015/02/11 12:33:36,0.0
2015/02/11 12:33:46,0.0
2015/02/11 12:33:57,0.0
2015/02/11 12:34:08,0.0
2015/02/11 12:34:18,0.0
2015/02/11 12:34:29,0.0
2015/02/11 12:34:39,0.0
2015/02/11 12:34:50,0.0
2015/02/11 12:35:00,0.0
2015/02/11 12:35:11,0.0
2015/02/11 12:35:22,0.0
2015/02/11 12:35:32,0.0
2015/02/11 12:35:43,0.0
2015/02/11 12:35:53,0.0
2015/02/11 12:36:04,0.0
2015/02/11 12:36:15,0.0
2015/02/11 12:36:25,0.0
2015/02/11 12:36:36,0.0
2015/02/11 12:36:46,0.0
2015/02/11 12:36:57,0.0
2015/02/11 12:37:07,0.0
2015/02/11 12:37:18,0.0
2015/02/11 12:37:29,0.0
2015/02/11 12:37:39,0.0
2015/02/11 12:37:50,0.0
2015/02/11 12:38:00,0.0
2015/02/11 12:38:11,0.0
2015/02/11 12:38:21,0.0
2015/02/11 12:38:32,0.0
2015/02/11 12:38:43,0.0
2015/02/11 12:38:53,0.0
2015/02/11 12:39:04,0.0
2015/02/11 12:39:15,0.0
2015/02/11 12:39:25,0.0
2015/02/11 12:39:36,0.0
2015/02/11 12:39:46,0.0
2015/02/11 12:39:57,0.0
2015/02/11 12:40:08,0.0
2015/02/11 12:40:18,0.0
2015/02/11 12:40:29,0.0
2015/02/11 12:40:39,0.0
2015/02/11 12:40:50,0.0
2015/02/11 12:41:00,0.0
2015/02/11 12:41:11,0.0
2015/02/11 12:41:22,0.0
2015/02/11 12:41:32,0.0
2015/02/11 12:41:43,0.0
2015/02/11 12:41:53,0.0
2015/02/11 12:42:04,0.0
2015/02/11 12:42:15,0.0
2015/02/11 12:42:25,0.0
2015/02/11 12:42:36,0.0
2015/02/11 12:42:46,0.0
2015/02/11 12:42:57,0.0
2015/02/11 12:43:07,0.0
2015/02/11 12:43:18,0.0
2015/02/11 12:43:29,0.0
2015/02/11 12:43:39,0.0
2015/02/11 12:43:50,0.0
2015/02/11 12:44:00,0.0
2015/02/11 12:44:11,0.0
2015/02/11 12:44:21,0.0
2015/02/11 12:44:32,0.0
2015/02/11 12:44:43,0.0
2015/02/11 12:44:53,0.0
2015/02/11 12:45:04,0.0
2015/02/11 12:45:14,0.0
2015/02/11 12:45:25,0.0
2015/02/11 12:45:36,0.0
2015/02/11 12:45:46,0.0
2015/02/11 12:45:57,0.0
2015/02/11 12:46:07,0.0
2015/02/11 12:46:18,0.0
2015/02/11 12:46:28,0.0
2015/02/11 12:46:39,0.0
2015/02/11 12:46:50,0.0
2015/02/11 12:47:00,0.0
2015/02/11 12:47:11,0.0
2015/02/11 12:47:21,0.0
2015/02/11 12:47:32,0.0
2015/02/11 12:47:42,0.0
2015/02/11 12:47:53,0.0
2015/02/11 12:48:04,0.0
2015/02/11 12:48:14,0.0
2015/02/11 12:48:25,0.0
2015/02/11 12:48:35,0.0
2015/02/11 12:48:46,0.0
2015/02/11 12:48:57,0.0
2015/02/11 12:49:07,0.0
2015/02/11 12:49:18,0.0
2015/02/11 12:49:28,0.0
2015/02/11 12:49:39,0.0
2015/02/11 12:49:49,0.0
2015/02/11 12:50:00,0.0
2015/02/11 12:50:11,0.0
2015/02/11 12:50:21,0.0
2015/02/11 12:50:32,0.0
2015/02/11 12:50:42,0.0
2015/02/11 12:50:53,0.0
2015/02/11 12:51:03,0.0
2015/02/11 12:51:14,0.0
2015/02/11 12:51:25,0.0
2015/02/11 12:51:35,0.0
2015/02/11 12:51:46,0.0
2015/02/11 12:51:56,0.0
2015/02/11 12:52:07,0.0
2015/02/11 12:52:17,0.0
2015/02/11 12:52:28,0.0
2015/02/11 12:52:39,0.0
2015/02/11 12:52:49,0.0
2015/02/11 12:53:00,0.0
